Wind,,,,
时间区间,2004-06-01:2020-03-06,1947-01-28:2020-03-05,1975-01-02:2020-03-06,1988-06-23:2020-03-06
频率,日,日,日,日
指标名称,南华综合指数,CRB现货指数:综合,期货收盘价(连续):COMEX黄金,期货结算价(连续):布伦特原油
2019-12-06,"1,488.08",390.54,"1,458.40",64.39
2019-12-09,"1,508.19",391.02,"1,458.60",64.25
2019-12-10,"1,508.51",393.30,"1,463.40",64.34
2019-12-11,"1,513.75",393.90,"1,473.60",63.72
2019-12-12,"1,514.02",394.75,"1,468.50",64.20
2019-12-13,"1,513.95",396.21,"1,474.30",65.22
2019-12-16,"1,514.37",397.99,"1,475.30",65.34
2019-12-17,"1,515.78",398.91,"1,474.10",66.10
2019-12-18,"1,509.76",398.09,"1,473.50",66.17
2019-12-19,"1,517.47",398.27,"1,476.30",66.54
2019-12-20,"1,516.80",398.22,"1,475.30",66.14
2019-12-23,"1,518.04",398.62,"1,482.50",66.39
2019-12-24,"1,519.78",398.81,"1,498.60",67.20
2019-12-25,"1,519.46",0.00,0.00,0.00
2019-12-26,"1,525.04",399.49,"1,512.30",67.92
2019-12-27,"1,530.01",401.00,0.00,68.16
2019-12-30,"1,532.05",402.28,"1,513.80",68.44
2019-12-31,"1,531.48",401.58,"1,516.90",66.00
2020-01-02,"1,528.05",402.53,"1,527.30",66.25
2020-01-03,"1,531.71",401.05,"1,551.70",68.60
2020-01-06,"1,542.92",400.99,"1,565.50",68.91
2020-01-07,"1,541.67",401.33,"1,576.30",68.27
2020-01-08,"1,552.41",401.83,"1,552.30",65.44
2020-01-09,"1,526.61",407.76,"1,548.80",65.37
2020-01-10,"1,530.17",407.36,"1,558.80",64.98
2020-01-13,"1,526.41",407.05,"1,548.90",64.20
2020-01-14,"1,522.76",410.57,"1,544.80",64.49
2020-01-15,"1,518.46",410.07,"1,552.30",64.00
2020-01-16,"1,519.08",409.36,"1,548.50",64.62
2020-01-17,"1,523.32",410.62,"1,558.00",64.85
2020-01-20,"1,522.70",0.00,0.00,65.20
2020-01-21,"1,510.37",410.68,"1,556.30",64.59
2020-01-22,"1,506.86",410.32,"1,556.50",63.21
2020-01-23,"1,486.56",408.83,"1,563.50",62.04
2020-01-24,0.00,408.48,"1,570.20",60.69
2020-01-27,0.00,406.01,"1,578.20",59.32
2020-01-28,0.00,405.92,"1,576.40",59.51
2020-01-29,0.00,405.97,0.00,59.81
2020-01-30,0.00,404.61,"1,573.40",58.29
2020-01-31,0.00,404.17,"1,588.50",58.16
2020-02-03,"1,404.88",403.66,"1,576.10",54.45
2020-02-04,"1,408.59",403.87,"1,551.50",53.96
2020-02-05,"1,408.03",404.03,"1,555.20",55.28
2020-02-06,"1,419.91",404.93,"1,565.60",54.93
2020-02-07,"1,418.41",401.77,"1,570.00",54.54
2020-02-10,"1,412.43",401.62,"1,573.70",53.27
2020-02-11,"1,426.08",402.77,"1,566.90",54.01
2020-02-12,"1,429.66",402.21,"1,568.70",55.79
2020-02-13,"1,432.52",402.10,"1,572.50",56.34
2020-02-14,"1,433.19",401.12,"1,581.80",57.32
2020-02-17,"1,445.75",0.00,0.00,57.67
2020-02-18,"1,437.57",403.26,"1,600.90",57.75
2020-02-19,"1,443.74",403.06,"1,609.90",59.12
2020-02-20,"1,462.57",402.31,"1,618.70",59.31
2020-02-21,"1,462.69",402.46,"1,642.40",58.50
2020-02-24,"1,451.56",399.20,"1,660.80",56.30
2020-02-25,"1,450.87",399.46,"1,634.60",54.95
2020-02-26,"1,427.63",397.70,"1,636.40",53.43
2020-02-27,"1,411.13",395.67,"1,641.20",52.18
2020-02-28,"1,373.22",395.11,"1,582.20",50.52
2020-03-02,"1,406.76",398.01,"1,586.10",51.90
2020-03-03,"1,409.38",399.07,"1,634.50",51.86
2020-03-04,"1,416.75",399.48,"1,640.00",51.13
2020-03-05,"1,419.18",399.27,"1,668.20",49.99
2020-03-06,"1,402.33",0.00,"1,673.50",45.27
